,user_id,volume,age,Vung,city,qty_swap_login,qty_swap_bank,qty_device,created_days
39173,53780,0.0,0.0,,,2.0,0.0,0.0,0.0
39174,53781,0.0,0.0,,,2.0,0.0,0.0,0.0
39175,53782,0.0,0.0,,,2.0,0.0,0.0,0.0
39176,53783,0.0,0.0,,,4.0,0.0,0.0,0.0
39177,53784,0.0,0.0,,,4.0,0.0,0.0,0.0
39178,53785,0.0,0.0,,,3.0,0.0,0.0,0.0
39179,53786,0.0,0.0,,,2.0,0.0,0.0,0.0
39180,53787,0.0,0.0,,,2.0,0.0,0.0,0.0
39181,53788,0.0,0.0,,,3.0,0.0,0.0,0.0
39182,53789,0.0,0.0,,,2.0,0.0,0.0,0.0
39183,53790,0.0,0.0,,,2.0,0.0,0.0,0.0
39184,53791,0.0,0.0,,,2.0,0.0,0.0,0.0
39185,53792,0.0,0.0,,,2.0,0.0,0.0,0.0
39186,53793,0.0,0.0,,,2.0,0.0,0.0,0.0
39187,53794,0.0,0.0,,,2.0,0.0,0.0,0.0
39188,53795,0.0,0.0,,,2.0,0.0,0.0,0.0
39189,53796,0.0,0.0,,,3.0,0.0,0.0,0.0
39190,53797,0.0,0.0,,,2.0,0.0,0.0,0.0
39191,53798,0.0,0.0,,,3.0,0.0,0.0,0.0
39192,53799,0.0,0.0,,,3.0,0.0,0.0,0.0
39193,53800,0.0,0.0,,,3.0,0.0,0.0,0.0
39194,53801,0.0,0.0,,,2.0,0.0,0.0,0.0
39195,53802,0.0,0.0,,,2.0,0.0,0.0,0.0
39196,53803,0.0,0.0,,,3.0,0.0,0.0,0.0
39197,53804,0.0,0.0,,,3.0,0.0,0.0,0.0
39198,53805,0.0,0.0,,,2.0,0.0,0.0,0.0
39199,53806,0.0,0.0,,,3.0,0.0,0.0,0.0
39200,53807,0.0,0.0,,,2.0,0.0,0.0,0.0
39201,53808,0.0,0.0,,,3.0,0.0,0.0,0.0
39202,53809,0.0,0.0,,,2.0,0.0,0.0,0.0
39203,53810,0.0,0.0,,,5.0,0.0,0.0,0.0
39204,53811,0.0,0.0,,,2.0,0.0,0.0,0.0
39205,53812,0.0,0.0,,,2.0,0.0,0.0,0.0
39206,53813,0.0,0.0,,,2.0,0.0,0.0,0.0
39207,53814,0.0,0.0,,,3.0,0.0,0.0,0.0
39208,53815,0.0,0.0,,,2.0,0.0,0.0,0.0
39209,53816,0.0,0.0,,,4.0,0.0,0.0,0.0
39210,53817,0.0,0.0,,,3.0,0.0,0.0,0.0
39211,53818,0.0,0.0,,,4.0,0.0,0.0,0.0
39212,53819,0.0,0.0,,,2.0,0.0,0.0,0.0
39213,53820,0.0,0.0,,,5.0,0.0,0.0,0.0
39214,53821,0.0,0.0,,,3.0,0.0,0.0,0.0
39215,53822,0.0,0.0,,,2.0,0.0,0.0,0.0
39216,53823,0.0,0.0,,,2.0,0.0,0.0,0.0
39217,53824,0.0,0.0,,,4.0,0.0,0.0,0.0
39218,53825,0.0,0.0,,,2.0,0.0,0.0,0.0
39219,53826,0.0,0.0,,,5.0,0.0,0.0,0.0
39220,53827,0.0,0.0,,,2.0,0.0,0.0,0.0
39221,53828,0.0,0.0,,,2.0,0.0,0.0,0.0
39222,53829,0.0,0.0,,,5.0,0.0,0.0,0.0
39223,53830,0.0,0.0,,,2.0,0.0,0.0,0.0
39224,53831,0.0,0.0,,,3.0,0.0,0.0,0.0
39225,53832,0.0,0.0,,,5.0,0.0,0.0,0.0
39226,53833,0.0,0.0,,,3.0,0.0,0.0,0.0
39227,53834,0.0,0.0,,,2.0,0.0,0.0,0.0
39228,53835,0.0,0.0,,,3.0,0.0,0.0,0.0
39229,53836,0.0,0.0,,,2.0,0.0,0.0,0.0
39230,53837,0.0,0.0,,,2.0,0.0,0.0,0.0
39231,53838,0.0,0.0,,,2.0,0.0,0.0,0.0
39232,53839,0.0,0.0,,,2.0,0.0,0.0,0.0
39233,53840,0.0,0.0,,,2.0,0.0,0.0,0.0
39234,53841,0.0,0.0,,,3.0,0.0,0.0,0.0
39235,53842,0.0,0.0,,,5.0,0.0,0.0,0.0
39236,53843,0.0,0.0,,,4.0,0.0,0.0,0.0
39237,53844,0.0,0.0,,,2.0,0.0,0.0,0.0
39238,53845,0.0,0.0,,,2.0,0.0,0.0,0.0
39239,53846,0.0,0.0,,,2.0,0.0,0.0,0.0
39240,53847,0.0,0.0,,,4.0,0.0,0.0,0.0
39241,53848,0.0,0.0,,,2.0,0.0,0.0,0.0
39242,53849,0.0,0.0,,,2.0,0.0,0.0,0.0
39243,53850,0.0,0.0,,,2.0,0.0,0.0,0.0
39244,53851,0.0,0.0,,,2.0,0.0,0.0,0.0
39245,53852,0.0,0.0,,,5.0,0.0,0.0,0.0
39246,53853,0.0,0.0,,,3.0,0.0,0.0,0.0
39247,53854,0.0,0.0,,,3.0,0.0,0.0,0.0
39248,53855,0.0,0.0,,,2.0,0.0,0.0,0.0
39249,53856,0.0,0.0,,,4.0,0.0,0.0,0.0
39250,53857,0.0,0.0,,,2.0,0.0,0.0,0.0
39251,53858,0.0,0.0,,,3.0,0.0,0.0,0.0
39252,53859,0.0,0.0,,,3.0,0.0,0.0,0.0
39253,53860,0.0,0.0,,,3.0,0.0,0.0,0.0
39254,53861,0.0,0.0,,,2.0,0.0,0.0,0.0
39255,53862,0.0,0.0,,,3.0,0.0,0.0,0.0
39256,53863,0.0,0.0,,,2.0,0.0,0.0,0.0
39257,53864,0.0,0.0,,,3.0,0.0,0.0,0.0
39258,53865,0.0,0.0,,,3.0,0.0,0.0,0.0
39259,53866,0.0,0.0,,,4.0,0.0,0.0,0.0
39260,53867,0.0,0.0,,,2.0,0.0,0.0,0.0
39261,53868,0.0,0.0,,,2.0,0.0,0.0,0.0
39262,53869,0.0,0.0,,,3.0,0.0,0.0,0.0
39263,53870,0.0,0.0,,,4.0,0.0,0.0,0.0
39264,53871,0.0,0.0,,,3.0,0.0,0.0,0.0
39265,53872,0.0,0.0,,,2.0,0.0,0.0,0.0
39266,53873,0.0,0.0,,,3.0,0.0,0.0,0.0
39267,53874,0.0,0.0,,,2.0,0.0,0.0,0.0
39268,53875,0.0,0.0,,,2.0,0.0,0.0,0.0
39269,53876,0.0,0.0,,,2.0,0.0,0.0,0.0
39270,53877,0.0,0.0,,,2.0,0.0,0.0,0.0
39271,53878,0.0,0.0,,,2.0,0.0,0.0,0.0
39272,53879,0.0,0.0,,,2.0,0.0,0.0,0.0
39273,53880,0.0,0.0,,,2.0,0.0,0.0,0.0
39274,53881,0.0,0.0,,,2.0,0.0,0.0,0.0
39275,53882,0.0,0.0,,,2.0,0.0,0.0,0.0
39276,53883,0.0,0.0,,,3.0,0.0,0.0,0.0
39277,53884,0.0,0.0,,,2.0,0.0,0.0,0.0
39278,53885,0.0,0.0,,,4.0,0.0,0.0,0.0
39279,53886,0.0,0.0,,,3.0,0.0,0.0,0.0
39280,53887,0.0,0.0,,,2.0,0.0,0.0,0.0
39281,53888,0.0,0.0,,,2.0,0.0,0.0,0.0
39282,53889,0.0,0.0,,,2.0,0.0,0.0,0.0
39283,53890,0.0,0.0,,,3.0,0.0,0.0,0.0
39284,53891,0.0,0.0,,,2.0,0.0,0.0,0.0
39285,53892,0.0,0.0,,,2.0,0.0,0.0,0.0
39286,53893,0.0,0.0,,,2.0,0.0,0.0,0.0
39287,53894,0.0,0.0,,,4.0,0.0,0.0,0.0
39288,53895,0.0,0.0,,,2.0,0.0,0.0,0.0
39289,53896,0.0,0.0,,,2.0,0.0,0.0,0.0
39290,53897,0.0,0.0,,,7.0,0.0,0.0,0.0
39291,53898,0.0,0.0,,,3.0,0.0,0.0,0.0
39292,53899,0.0,0.0,,,2.0,0.0,0.0,0.0
39293,53900,0.0,0.0,,,3.0,0.0,0.0,0.0
39294,53901,0.0,0.0,,,2.0,0.0,0.0,0.0
39295,53902,0.0,0.0,,,4.0,0.0,0.0,0.0
39296,53903,0.0,0.0,,,4.0,0.0,0.0,0.0
39297,53904,0.0,0.0,,,2.0,0.0,0.0,0.0
39298,53905,0.0,0.0,,,3.0,0.0,0.0,0.0
39299,53906,0.0,0.0,,,2.0,0.0,0.0,0.0
39300,53907,0.0,0.0,,,2.0,0.0,0.0,0.0
39301,53908,0.0,0.0,,,3.0,0.0,0.0,0.0
39302,53909,0.0,0.0,,,2.0,0.0,0.0,0.0
39303,53910,0.0,0.0,,,2.0,0.0,0.0,0.0
39304,53911,0.0,0.0,,,3.0,0.0,0.0,0.0
39305,53912,0.0,0.0,,,8.0,0.0,0.0,0.0
39306,53913,0.0,0.0,,,2.0,0.0,0.0,0.0
39307,53914,0.0,0.0,,,5.0,0.0,0.0,0.0
39308,53915,0.0,0.0,,,2.0,0.0,0.0,0.0
39309,53916,0.0,0.0,,,2.0,0.0,0.0,0.0
39310,53917,0.0,0.0,,,3.0,0.0,0.0,0.0
39311,53918,0.0,0.0,,,2.0,0.0,0.0,0.0
39312,53919,0.0,0.0,,,2.0,0.0,0.0,0.0
39313,53920,0.0,0.0,,,2.0,0.0,0.0,0.0
39314,53921,0.0,0.0,,,3.0,0.0,0.0,0.0
39315,53922,0.0,0.0,,,3.0,0.0,0.0,0.0
39316,53923,0.0,0.0,,,3.0,0.0,0.0,0.0
39317,53924,0.0,0.0,,,3.0,0.0,0.0,0.0
39318,53925,0.0,0.0,,,3.0,0.0,0.0,0.0
39319,53926,0.0,0.0,,,2.0,0.0,0.0,0.0
39320,53927,0.0,0.0,,,2.0,0.0,0.0,0.0
39321,53928,0.0,0.0,,,3.0,0.0,0.0,0.0
39322,53929,0.0,0.0,,,2.0,0.0,0.0,0.0
39323,53930,0.0,0.0,,,3.0,0.0,0.0,0.0
39324,53931,0.0,0.0,,,5.0,0.0,0.0,0.0
39325,53932,0.0,0.0,,,2.0,0.0,0.0,0.0
39326,53933,0.0,0.0,,,3.0,0.0,0.0,0.0
39327,53934,0.0,0.0,,,3.0,0.0,0.0,0.0
39328,53935,0.0,0.0,,,5.0,0.0,0.0,0.0
39329,53936,0.0,0.0,,,3.0,0.0,0.0,0.0
39330,53937,0.0,0.0,,,4.0,0.0,0.0,0.0
39331,53938,0.0,0.0,,,2.0,0.0,0.0,0.0
39332,53939,0.0,0.0,,,3.0,0.0,0.0,0.0
39333,53940,0.0,0.0,,,2.0,0.0,0.0,0.0
39334,53941,0.0,0.0,,,3.0,0.0,0.0,0.0
39335,53942,0.0,0.0,,,2.0,0.0,0.0,0.0
39336,53943,0.0,0.0,,,2.0,0.0,0.0,0.0
39337,53944,0.0,0.0,,,2.0,0.0,0.0,0.0
39338,53945,0.0,0.0,,,2.0,0.0,0.0,0.0
39339,53946,0.0,0.0,,,3.0,0.0,0.0,0.0
39340,53947,0.0,0.0,,,2.0,0.0,0.0,0.0
39341,53948,0.0,0.0,,,3.0,0.0,0.0,0.0
39342,53949,0.0,0.0,,,3.0,0.0,0.0,0.0
39343,53950,0.0,0.0,,,2.0,0.0,0.0,0.0
39344,53951,0.0,0.0,,,2.0,0.0,0.0,0.0
39345,53952,0.0,0.0,,,2.0,0.0,0.0,0.0
39346,53953,0.0,0.0,,,3.0,0.0,0.0,0.0
39347,53954,0.0,0.0,,,3.0,0.0,0.0,0.0
39348,53955,0.0,0.0,,,3.0,0.0,0.0,0.0
39349,53956,0.0,0.0,,,2.0,0.0,0.0,0.0
39350,53957,0.0,0.0,,,2.0,0.0,0.0,0.0
39351,53958,0.0,0.0,,,3.0,0.0,0.0,0.0
39352,53959,0.0,0.0,,,2.0,0.0,0.0,0.0
39353,53960,0.0,0.0,,,2.0,0.0,0.0,0.0
39354,53961,0.0,0.0,,,3.0,0.0,0.0,0.0
39355,53962,0.0,0.0,,,2.0,0.0,0.0,0.0
39356,53963,0.0,0.0,,,2.0,0.0,0.0,0.0
39357,53964,0.0,0.0,,,3.0,0.0,0.0,0.0
39358,53965,0.0,0.0,,,2.0,0.0,0.0,0.0
39359,53966,0.0,0.0,,,2.0,0.0,0.0,0.0
39360,53967,0.0,0.0,,,2.0,0.0,0.0,0.0
39361,53968,0.0,0.0,,,4.0,0.0,0.0,0.0
39362,53969,0.0,0.0,,,2.0,0.0,0.0,0.0
39363,53970,0.0,0.0,,,3.0,0.0,0.0,0.0
39364,53971,0.0,0.0,,,2.0,0.0,0.0,0.0
39365,53972,0.0,0.0,,,3.0,0.0,0.0,0.0
39366,53973,0.0,0.0,,,2.0,0.0,0.0,0.0
39367,53974,0.0,0.0,,,3.0,0.0,0.0,0.0
39368,53975,0.0,0.0,,,2.0,0.0,0.0,0.0
39369,53976,0.0,0.0,,,5.0,0.0,0.0,0.0
39370,53977,0.0,0.0,,,2.0,0.0,0.0,0.0
39371,53978,0.0,0.0,,,3.0,0.0,0.0,0.0
39372,53979,0.0,0.0,,,2.0,0.0,0.0,0.0
39373,53980,0.0,0.0,,,2.0,0.0,0.0,0.0
39374,53981,0.0,0.0,,,3.0,0.0,0.0,0.0
39375,53982,0.0,0.0,,,2.0,0.0,0.0,0.0
39376,53983,0.0,0.0,,,2.0,0.0,0.0,0.0
39377,53984,0.0,0.0,,,2.0,0.0,0.0,0.0
39378,53985,0.0,0.0,,,3.0,0.0,0.0,0.0
39379,53986,0.0,0.0,,,4.0,0.0,0.0,0.0
39380,53987,0.0,0.0,,,6.0,0.0,0.0,0.0
39381,53988,0.0,0.0,,,2.0,0.0,0.0,0.0
39382,53989,0.0,0.0,,,3.0,0.0,0.0,0.0
39383,53990,0.0,0.0,,,2.0,0.0,0.0,0.0
39384,53991,0.0,0.0,,,3.0,0.0,0.0,0.0
39385,53992,0.0,0.0,,,3.0,0.0,0.0,0.0
39386,53993,0.0,0.0,,,4.0,0.0,0.0,0.0
39387,53994,0.0,0.0,,,2.0,0.0,0.0,0.0
39388,53995,0.0,0.0,,,3.0,0.0,0.0,0.0
39389,53996,0.0,0.0,,,2.0,0.0,0.0,0.0
39390,53997,0.0,0.0,,,2.0,0.0,0.0,0.0
39391,53998,0.0,0.0,,,3.0,0.0,0.0,0.0
39392,53999,0.0,0.0,,,2.0,0.0,0.0,0.0
39393,54000,0.0,0.0,,,2.0,0.0,0.0,0.0
39394,54001,0.0,0.0,,,5.0,0.0,0.0,0.0
39395,54002,0.0,0.0,,,4.0,0.0,0.0,0.0
39396,54003,0.0,0.0,,,2.0,0.0,0.0,0.0
39397,54004,0.0,0.0,,,3.0,0.0,0.0,0.0
39398,54005,0.0,0.0,,,2.0,0.0,0.0,0.0
39399,54006,0.0,0.0,,,2.0,0.0,0.0,0.0
39400,54007,0.0,0.0,,,2.0,0.0,0.0,0.0
39401,54008,0.0,0.0,,,2.0,0.0,0.0,0.0
39402,54009,0.0,0.0,,,2.0,0.0,0.0,0.0
39403,54010,0.0,0.0,,,2.0,0.0,0.0,0.0
39404,54011,0.0,0.0,,,3.0,0.0,0.0,0.0
39405,54012,0.0,0.0,,,3.0,0.0,0.0,0.0
39406,54013,0.0,0.0,,,2.0,0.0,0.0,0.0
39407,54014,0.0,0.0,,,2.0,0.0,0.0,0.0
39408,54015,0.0,0.0,,,2.0,0.0,0.0,0.0
39409,54016,0.0,0.0,,,2.0,0.0,0.0,0.0
39410,54017,0.0,0.0,,,3.0,0.0,0.0,0.0
39411,54018,0.0,0.0,,,3.0,0.0,0.0,0.0
39412,54019,0.0,0.0,,,5.0,0.0,0.0,0.0
39413,54020,0.0,0.0,,,3.0,0.0,0.0,0.0
39414,54021,0.0,0.0,,,2.0,0.0,0.0,0.0
39415,54022,0.0,0.0,,,2.0,0.0,0.0,0.0
39416,54023,0.0,0.0,,,2.0,0.0,0.0,0.0
39417,54024,0.0,0.0,,,2.0,0.0,0.0,0.0
39418,54025,0.0,0.0,,,2.0,0.0,0.0,0.0
39419,54026,0.0,0.0,,,2.0,0.0,0.0,0.0
39420,54027,0.0,0.0,,,2.0,0.0,0.0,0.0
39421,54028,0.0,0.0,,,4.0,0.0,0.0,0.0
39422,54029,0.0,0.0,,,3.0,0.0,0.0,0.0
39423,54030,0.0,0.0,,,2.0,0.0,0.0,0.0
39424,54031,0.0,0.0,,,3.0,0.0,0.0,0.0
39425,54032,0.0,0.0,,,2.0,0.0,0.0,0.0
39426,54033,0.0,0.0,,,2.0,0.0,0.0,0.0
39427,54034,0.0,0.0,,,2.0,0.0,0.0,0.0
39428,54035,0.0,0.0,,,2.0,0.0,0.0,0.0
39429,54036,0.0,0.0,,,2.0,0.0,0.0,0.0
39430,54037,0.0,0.0,,,5.0,0.0,0.0,0.0
39431,54038,0.0,0.0,,,2.0,0.0,0.0,0.0
39432,54039,0.0,0.0,,,4.0,0.0,0.0,0.0
39433,54040,0.0,0.0,,,2.0,0.0,0.0,0.0
39434,54041,0.0,0.0,,,2.0,0.0,0.0,0.0
39435,54042,0.0,0.0,,,2.0,0.0,0.0,0.0
39436,54043,0.0,0.0,,,4.0,0.0,0.0,0.0
39437,54044,0.0,0.0,,,2.0,0.0,0.0,0.0
39438,54045,0.0,0.0,,,5.0,0.0,0.0,0.0
39439,54046,0.0,0.0,,,3.0,0.0,0.0,0.0
39440,54047,0.0,0.0,,,2.0,0.0,0.0,0.0
39441,54048,0.0,0.0,,,2.0,0.0,0.0,0.0
39442,54049,0.0,0.0,,,2.0,0.0,0.0,0.0
39443,54050,0.0,0.0,,,2.0,0.0,0.0,0.0
39444,54051,0.0,0.0,,,2.0,0.0,0.0,0.0
39445,54052,0.0,0.0,,,3.0,0.0,0.0,0.0
39446,54053,0.0,0.0,,,4.0,0.0,0.0,0.0
39447,54054,0.0,0.0,,,3.0,0.0,0.0,0.0
39448,54055,0.0,0.0,,,2.0,0.0,0.0,0.0
39449,54056,0.0,0.0,,,2.0,0.0,0.0,0.0
39450,54057,0.0,0.0,,,3.0,0.0,0.0,0.0
39451,54058,0.0,0.0,,,3.0,0.0,0.0,0.0
39452,54059,0.0,0.0,,,4.0,0.0,0.0,0.0
39453,54060,0.0,0.0,,,3.0,0.0,0.0,0.0
39454,54061,0.0,0.0,,,3.0,0.0,0.0,0.0
39455,54062,0.0,0.0,,,5.0,0.0,0.0,0.0
39456,54063,0.0,0.0,,,2.0,0.0,0.0,0.0
39457,54064,0.0,0.0,,,2.0,0.0,0.0,0.0
39458,54065,0.0,0.0,,,2.0,0.0,0.0,0.0
39459,54066,0.0,0.0,,,2.0,0.0,0.0,0.0
39460,54067,0.0,0.0,,,2.0,0.0,0.0,0.0
39461,54068,0.0,0.0,,,2.0,0.0,0.0,0.0
39462,54069,0.0,0.0,,,3.0,0.0,0.0,0.0
39463,54070,0.0,0.0,,,2.0,0.0,0.0,0.0
39464,54071,0.0,0.0,,,5.0,0.0,0.0,0.0
39465,54072,0.0,0.0,,,3.0,0.0,0.0,0.0
39466,54073,0.0,0.0,,,3.0,0.0,0.0,0.0
39467,54074,0.0,0.0,,,2.0,0.0,0.0,0.0
39468,54075,0.0,0.0,,,3.0,0.0,0.0,0.0
39469,54076,0.0,0.0,,,3.0,0.0,0.0,0.0
39470,54077,0.0,0.0,,,3.0,0.0,0.0,0.0
39471,54078,0.0,0.0,,,2.0,0.0,0.0,0.0
39472,54079,0.0,0.0,,,2.0,0.0,0.0,0.0
39473,54080,0.0,0.0,,,2.0,0.0,0.0,0.0
39474,54081,0.0,0.0,,,2.0,0.0,0.0,0.0
39475,54082,0.0,0.0,,,2.0,0.0,0.0,0.0
39476,54083,0.0,0.0,,,2.0,0.0,0.0,0.0
39477,54084,0.0,0.0,,,2.0,0.0,0.0,0.0
39478,54085,0.0,0.0,,,3.0,0.0,0.0,0.0
39479,54086,0.0,0.0,,,4.0,0.0,0.0,0.0
39480,54087,0.0,0.0,,,2.0,0.0,0.0,0.0
39481,54088,0.0,0.0,,,2.0,0.0,0.0,0.0
39482,54089,0.0,0.0,,,2.0,0.0,0.0,0.0
39483,54090,0.0,0.0,,,2.0,0.0,0.0,0.0
39484,54091,0.0,0.0,,,4.0,0.0,0.0,0.0
39485,54092,0.0,0.0,,,2.0,0.0,0.0,0.0
39486,54093,0.0,0.0,,,2.0,0.0,0.0,0.0
39487,54094,0.0,0.0,,,4.0,0.0,0.0,0.0
39488,54095,0.0,0.0,,,4.0,0.0,0.0,0.0
39489,54096,0.0,0.0,,,2.0,0.0,0.0,0.0
39490,54097,0.0,0.0,,,3.0,0.0,0.0,0.0
39491,54098,0.0,0.0,,,2.0,0.0,0.0,0.0
39492,54099,0.0,0.0,,,4.0,0.0,0.0,0.0
39493,54100,0.0,0.0,,,2.0,0.0,0.0,0.0
39494,54101,0.0,0.0,,,3.0,0.0,0.0,0.0
39495,54102,0.0,0.0,,,3.0,0.0,0.0,0.0
39496,54103,0.0,0.0,,,3.0,0.0,0.0,0.0
39497,54104,0.0,0.0,,,2.0,0.0,0.0,0.0
39498,54105,0.0,0.0,,,2.0,0.0,0.0,0.0
39499,54106,0.0,0.0,,,2.0,0.0,0.0,0.0
39500,54107,0.0,0.0,,,4.0,0.0,0.0,0.0
39501,54108,0.0,0.0,,,3.0,0.0,0.0,0.0
39502,54109,0.0,0.0,,,2.0,0.0,0.0,0.0
39503,54110,0.0,0.0,,,2.0,0.0,0.0,0.0
39504,54111,0.0,0.0,,,2.0,0.0,0.0,0.0
39505,54112,0.0,0.0,,,2.0,0.0,0.0,0.0
39506,54113,0.0,0.0,,,3.0,0.0,0.0,0.0
39507,54114,0.0,0.0,,,2.0,0.0,0.0,0.0
39508,54115,0.0,0.0,,,2.0,0.0,0.0,0.0
39509,54116,0.0,0.0,,,2.0,0.0,0.0,0.0
39510,54117,0.0,0.0,,,2.0,0.0,0.0,0.0
39511,54118,0.0,0.0,,,2.0,0.0,0.0,0.0
39512,54119,0.0,0.0,,,2.0,0.0,0.0,0.0
39513,54120,0.0,0.0,,,2.0,0.0,0.0,0.0
39514,54121,0.0,0.0,,,3.0,0.0,0.0,0.0
39515,54122,0.0,0.0,,,3.0,0.0,0.0,0.0
39516,54123,0.0,0.0,,,3.0,0.0,0.0,0.0
39517,54124,0.0,0.0,,,2.0,0.0,0.0,0.0
39518,54125,0.0,0.0,,,2.0,0.0,0.0,0.0
39519,54126,0.0,0.0,,,2.0,0.0,0.0,0.0
39520,54127,0.0,0.0,,,3.0,0.0,0.0,0.0
39521,54128,0.0,0.0,,,2.0,0.0,0.0,0.0
39522,54129,0.0,0.0,,,2.0,0.0,0.0,0.0
39523,54130,0.0,0.0,,,2.0,0.0,0.0,0.0
39524,54131,0.0,0.0,,,2.0,0.0,0.0,0.0
39525,54132,0.0,0.0,,,4.0,0.0,0.0,0.0
39526,54133,0.0,0.0,,,3.0,0.0,0.0,0.0
39527,54134,0.0,0.0,,,3.0,0.0,0.0,0.0
39528,54135,0.0,0.0,,,3.0,0.0,1.0,0.0
39529,54136,0.0,0.0,,,3.0,0.0,0.0,0.0
39530,54137,0.0,0.0,,,6.0,0.0,0.0,0.0
39531,54138,0.0,0.0,,,3.0,0.0,0.0,0.0
39532,54139,0.0,0.0,,,2.0,0.0,0.0,0.0
39533,54140,0.0,0.0,,,3.0,0.0,0.0,0.0
39534,54141,0.0,0.0,,,2.0,0.0,0.0,0.0
39535,54142,0.0,0.0,,,2.0,0.0,0.0,0.0
39536,54143,0.0,0.0,,,2.0,0.0,0.0,0.0
39537,54144,0.0,0.0,,,2.0,0.0,0.0,0.0
39538,54145,0.0,0.0,,,2.0,0.0,0.0,0.0
39539,54146,0.0,0.0,,,2.0,0.0,0.0,0.0
39540,54147,0.0,0.0,,,2.0,0.0,0.0,0.0
39541,54148,0.0,0.0,,,3.0,0.0,0.0,0.0
39542,54149,0.0,0.0,,,2.0,0.0,0.0,0.0
39543,54150,0.0,0.0,,,2.0,0.0,0.0,0.0
39544,54151,0.0,0.0,,,4.0,0.0,0.0,0.0
39545,54152,0.0,0.0,,,2.0,0.0,0.0,0.0
39546,54153,0.0,0.0,,,2.0,0.0,0.0,0.0
39547,54154,0.0,0.0,,,2.0,0.0,0.0,0.0
39548,54155,0.0,0.0,,,2.0,0.0,0.0,0.0
39549,54156,0.0,0.0,,,3.0,0.0,0.0,0.0
39550,54157,0.0,0.0,,,3.0,0.0,0.0,0.0
39551,54158,0.0,0.0,,,5.0,0.0,0.0,0.0
39552,54159,0.0,0.0,,,2.0,0.0,0.0,0.0
39553,54160,0.0,0.0,,,4.0,0.0,0.0,0.0
39554,54161,0.0,0.0,,,2.0,0.0,0.0,0.0
39555,54162,0.0,0.0,,,2.0,0.0,0.0,0.0
39556,54163,0.0,0.0,,,2.0,0.0,0.0,0.0
39557,54164,0.0,0.0,,,4.0,0.0,0.0,0.0
39558,54165,0.0,0.0,,,3.0,0.0,0.0,0.0
39559,54166,0.0,0.0,,,2.0,0.0,0.0,0.0
39560,54167,0.0,0.0,,,3.0,0.0,0.0,0.0
39561,54168,0.0,0.0,,,2.0,0.0,0.0,0.0
39562,54169,0.0,0.0,,,3.0,0.0,0.0,0.0
39563,54170,0.0,0.0,,,2.0,0.0,0.0,0.0
39564,54171,0.0,0.0,,,2.0,0.0,0.0,0.0
39565,54172,0.0,0.0,,,2.0,0.0,0.0,0.0
39566,54173,0.0,0.0,,,2.0,0.0,0.0,0.0
39567,54174,0.0,0.0,,,2.0,0.0,0.0,0.0
39568,54175,0.0,0.0,,,2.0,0.0,0.0,0.0
39569,54176,0.0,0.0,,,2.0,0.0,0.0,0.0
39570,54177,0.0,0.0,,,2.0,0.0,0.0,0.0
39571,54178,0.0,0.0,,,2.0,0.0,0.0,0.0
39572,54179,0.0,0.0,,,3.0,0.0,0.0,0.0
39573,54180,0.0,0.0,,,2.0,0.0,0.0,0.0
39574,54181,0.0,0.0,,,2.0,0.0,0.0,0.0
39575,54182,0.0,0.0,,,2.0,0.0,0.0,0.0
39576,54183,0.0,0.0,,,3.0,0.0,0.0,0.0
39577,54184,0.0,0.0,,,2.0,0.0,0.0,0.0
39578,54185,0.0,0.0,,,2.0,0.0,0.0,0.0
39579,54186,0.0,0.0,,,2.0,0.0,0.0,0.0
39580,54187,0.0,0.0,,,2.0,0.0,0.0,0.0
39581,54188,0.0,0.0,,,2.0,0.0,0.0,0.0
39582,54189,0.0,0.0,,,2.0,0.0,0.0,0.0
39583,54190,0.0,0.0,,,2.0,0.0,0.0,0.0
39584,54191,0.0,0.0,,,2.0,0.0,0.0,0.0
39585,54192,0.0,0.0,,,2.0,0.0,0.0,0.0
39586,54193,0.0,0.0,,,2.0,0.0,0.0,0.0
39587,54194,0.0,0.0,,,2.0,0.0,0.0,0.0
39588,54195,0.0,0.0,,,2.0,0.0,0.0,0.0
39589,54196,0.0,0.0,,,2.0,0.0,0.0,0.0
39590,54197,0.0,0.0,,,2.0,0.0,0.0,0.0
39591,54198,0.0,0.0,,,2.0,0.0,0.0,0.0
39592,54199,0.0,0.0,,,2.0,0.0,0.0,0.0
39593,54200,0.0,0.0,,,2.0,0.0,0.0,0.0
39594,54201,0.0,0.0,,,2.0,0.0,0.0,0.0
39595,54202,0.0,0.0,,,2.0,0.0,0.0,0.0
39596,54203,0.0,0.0,,,2.0,0.0,0.0,0.0
39597,54204,0.0,0.0,,,4.0,0.0,0.0,0.0
39598,54205,0.0,0.0,,,2.0,0.0,0.0,0.0
39599,54206,0.0,0.0,,,2.0,0.0,0.0,0.0
39600,54207,0.0,0.0,,,2.0,0.0,0.0,0.0
39601,54208,0.0,0.0,,,2.0,0.0,0.0,0.0
39602,54209,0.0,0.0,,,2.0,0.0,0.0,0.0
39603,54210,0.0,0.0,,,3.0,0.0,0.0,0.0
39604,54211,0.0,0.0,,,3.0,0.0,0.0,0.0
39605,54212,0.0,0.0,,,2.0,0.0,0.0,0.0
39606,54213,0.0,0.0,,,2.0,0.0,0.0,0.0
39607,54214,0.0,0.0,,,2.0,0.0,0.0,0.0
39608,54215,0.0,0.0,,,2.0,0.0,0.0,0.0
